EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,,,
303884,RANDOLPH CO.,ROANOKE,4/4/2011,2102,Hail,1, ,0,0,0,0,AL,CST-6, ,49503,C,111,BMX,0,0,Emergency Manager, , , ,1,W,1,W,ROANOKE,4/4/2011,2102,33.15,-85.37,33.15,-85.37,,"A line of showers and thunderstorms moved across central Alabama on April 4th, out ahead of a strong cold front. This line of storms produced widespread damaging winds and large hail. In addition to the winds and hail, heavy rainfall, of up to 3 inches, led to short-lived flooding in some areas.",,,
303885,RANDOLPH CO.,MALONE,4/4/2011,2102,Hail,1, ,0,0,0,0,AL,CST-6, ,49503,C,111,BMX,0,0,Emergency Manager, , , ,2,SSW,2,SSW,MALONE,4/4/2011,2102,33.17,-85.56,33.17,-85.56,,"A line of showers and thunderstorms moved across central Alabama on April 4th, out ahead of a strong cold front. This line of storms produced widespread damaging winds and large hail. In addition to the winds and hail, heavy rainfall, of up to 3 inches, led to short-lived flooding in some areas.",,,
303892,LEE CO.,AUBURN,4/4/2011,2130,Hail,0.75, ,0,0,0,0,AL,CST-6, ,49503,C,81,BMX,0,0,Emergency Manager, , , ,2,SSW,2,SSW,AUBURN,4/4/2011,2130,32.59,-85.48,32.59,-85.48,,"A line of showers and thunderstorms moved across central Alabama on April 4th, out ahead of a strong cold front. This line of storms produced widespread damaging winds and large hail. In addition to the winds and hail, heavy rainfall, of up to 3 inches, led to short-lived flooding in some areas.",,,
303913,RUSSELL CO.,FT MITCHELL,4/4/2011,2209,Hail,0.88, ,0,0,0,0,AL,CST-6, ,49503,C,113,BMX,0,0,Broadcast Media, , , ,1,N,1,N,FT MITCHELL,4/4/2011,2209,32.34,-85.02,32.34,-85.02,,"A line of showers and thunderstorms moved across central Alabama on April 4th, out ahead of a strong cold front. This line of storms produced widespread damaging winds and large hail. In addition to the winds and hail, heavy rainfall, of up to 3 inches, led to short-lived flooding in some areas.",,,
295041,HENRY CO.,ABBEVILLE,4/4/2011,2240,Hail,0.75, ,0,0,0,0,AL,CST-6, ,50155,C,67,TAE,0,0,Emergency Manager, , , ,1,N,1,N,ABBEVILLE,4/4/2011,2240,31.57,-85.25,31.57,-85.25,,"A potent squall line of severe thunderstorms raced eastward across the entire southeastern U.S. from the morning of April 4 through the afternoon of April 5, 2011.  In a matter of just 30 hours, this squall line brought widespread damaging winds to the Tennessee and Ohio Valleys, southeast Alabama, southwest and south central Georgia, northwest Florida, and the Mid Atlantic States.  This system was one of the most prolific severe weather producers to ever impact the nation with widespread straight line wind damage.",,,
311574,MARSHALL CO.,HEBRON,4/11/2011,1827,Hail,1.75, ,0,0,0,0,AL,CST-6, ,48529,C,95,HUN,0,0,Emergency Manager, , , ,1,N,1,N,HEBRON,4/11/2011,1830,34.49,-86.38,34.49,-86.38,Golfball sized hail was reported.,"A squall line moved rapidly southeast through the region along a cold front.  Although most of the storms produced wind gusts of 40 to 50 mph, a few of the storms produced wind damage.",,,
305836,MARENGO CO.,LINDEN,4/11/2011,1843,Hail,0.75, ,0,0,0,0,AL,CST-6, ,50452,C,91,BMX,0,0,Emergency Manager, , , ,1,N,1,N,LINDEN,4/11/2011,1843,32.31,-87.8,32.31,-87.8,,"Ahead of a cold front associated with a strong upper level storm system, a squall line  moved across Central Alabama on Monday, April 11. This line of thunderstorms produced widespread wind damage, knocked down numerous trees and power lines and damaged many homes and buildings. In addition, embedded areas of rotation along the line produced one tornado, an EF1 in Jefferson County.",,,
311576,DEKALB CO.,HIGH PT,4/11/2011,1916,Hail,1.5, ,0,0,0,0,AL,CST-6, ,48529,C,49,HUN,0,0,Emergency Manager, , , ,1,ESE,1,ESE,HIGH PT,4/11/2011,1919,34.57,-85.58,34.57,-85.58,Hail up to ping pong ball sized hail  was reported near De Soto State Park.,"A squall line moved rapidly southeast through the region along a cold front.  Although most of the storms produced wind gusts of 40 to 50 mph, a few of the storms produced wind damage.",,,
297761,WASHINGTON CO.,SUNFLOWER,4/15/2011,1000,Hail,1.75, ,0,0,0,0,AL,CST-6, ,50394,C,129,MOB,0,0,Public, , , ,2,W,2,W,SUNFLOWER,4/15/2011,1000,31.38,-88.04,31.38,-88.04,Golfball size hail reported near Sunflower.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297765,WASHINGTON CO.,MILLRY,4/15/2011,1105,Hail,1.75, ,0,0,0,0,AL,CST-6, ,50394,C,129,MOB,0,0,Emergency Manager, , , ,0,N,0,N,MILLRY,4/15/2011,1105,31.63,-88.32,31.63,-88.32,Golfball size hail reported in the town of Millry.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297849,MONROE CO.,BUENA VISTA,4/15/2011,1406,Hail,0.75, ,0,0,0,0,AL,CST-6, ,50394,C,99,MOB,0,0,Emergency Manager, , , ,1,N,1,N,BUENA VISTA,4/15/2011,1406,31.79,-87.25,31.79,-87.25,Penny size hail and strong winds estimated around 45 MPH reported.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297850,MONROE CO.,BUENA VISTA,4/15/2011,1416,Hail,0.75, ,0,0,0,0,AL,CST-6, ,50394,C,99,MOB,0,0,Emergency Manager, , , ,1,N,1,N,BUENA VISTA,4/15/2011,1416,31.79,-87.25,31.79,-87.25,Penny size hail and strong winds estimated around 45 MPH reported.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297851,BUTLER CO.,FOREST HOME,4/15/2011,1445,Hail,0.88, ,0,0,0,0,AL,CST-6, ,50394,C,13,MOB,0,0,Emergency Manager, , , ,1,SW,1,SW,FOREST HOME,4/15/2011,1445,31.86,-86.84,31.86,-86.84,Nickel size hail reported by EMA official.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297759,CHOCTAW CO.,CHAPEL HILL,4/15/2011,1538,Hail,2.75, ,0,0,300000,0,AL,CST-6, ,50394,C,23,MOB,0,0,Emergency Manager, , , ,3,SSW,3,SSW,CHAPEL HILL,4/15/2011,1538,32.19,-88.22,32.19,-88.22,Baseball size hail caused significant damage to automobiles and various other properties.  Several cars had windshields knocked out.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
307220,LAMAR CO.,VERNON,4/15/2011,1540,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,75,BMX,0,0,Emergency Manager, , , ,0,WNW,0,WNW,VERNON,4/15/2011,1540,33.7512,-88.1248,33.7512,-88.1248,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
297754,CHOCTAW CO.,NAHEOLA,4/15/2011,1555,Hail,2.75, ,0,0,1000000,0,AL,CST-6, ,50394,C,23,MOB,0,0,Emergency Manager, , , ,2,S,2,S,NAHEOLA,4/15/2011,1555,32.2372,-88.0177,32.2372,-88.0177,Baseball size hail caused damage to the Georgia Pacific Paper Plant northeast of Pennington.  Numerous automobiles around the facility suffered significant damage with numerous windshields and sunroofs knocked out.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
307223,SHELBY CO.,HELENA,4/15/2011,1556,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,117,BMX,0,0,Amateur Radio, , , ,2,S,2,S,HELENA,4/15/2011,1556,33.2737,-86.8519,33.2737,-86.8519,Quarter size hail was observed in Rock Ridge at the junction of Highway 17 and Highway 58.,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307226,MARENGO CO.,MYRTLEWOOD,4/15/2011,1600,Hail,4.25, ,0,0,0,0,AL,CST-6, ,50453,C,91,BMX,0,0,Broadcast Media, , , ,1,S,1,S,MYRTLEWOOD,4/15/2011,1600,32.25,-87.95,32.25,-87.95,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307227,SHELBY CO.,SCOTROCK,4/15/2011,1612,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,117,BMX,0,0,NWS Employee, , , ,0,N,0,N,SCOTROCK,4/15/2011,1612,33.25,-86.82,33.25,-86.82,Quarter size hail was reported at the Alabaster City Hall.,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307228,MARENGO CO.,MYRTLEWOOD,4/15/2011,1617,Hail,2.75, ,0,0,0,0,AL,CST-6, ,50453,C,91,BMX,0,0,Emergency Manager, , , ,1,S,1,S,MYRTLEWOOD,4/15/2011,1617,32.25,-87.95,32.25,-87.95,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307229,MARENGO CO.,HALF ACRE,4/15/2011,1617,Hail,2.5, ,0,0,0,0,AL,CST-6, ,50453,C,91,BMX,0,0,Trained Spotter, , , ,1,WNW,1,WNW,HALF ACRE,4/15/2011,1617,32.21,-87.94,32.21,-87.94,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307231,SHELBY CO.,PELHAM,4/15/2011,1620,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,117,BMX,0,0,Public, , , ,0,WNW,0,WNW,PELHAM,4/15/2011,1620,33.2839,-86.8271,33.2839,-86.8271,Quarter size hail fell in the Dearing Downs Subdivision off of County Road 52 in Helena.,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307233,SHELBY CO.,DARGIN,4/15/2011,1623,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,117,BMX,0,0,Amateur Radio, , , ,1,NW,1,NW,DARGIN,4/15/2011,1623,33.16,-86.78,33.16,-86.78,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307235,SHELBY CO.,ARGYLE,4/15/2011,1627,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,117,BMX,0,0,NWS Employee, , , ,1,W,1,W,ARGYLE,4/15/2011,1627,33.33,-86.64,33.33,-86.64,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307236,LEE CO.,AUBURN,4/15/2011,1654,Hail,1.75, ,0,0,0,0,AL,CST-6, ,50453,C,81,BMX,0,0,Emergency Manager, , , ,2,SE,2,SE,AUBURN,4/15/2011,1654,32.6009,-85.4527,32.6009,-85.4527,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307237,DALLAS CO.,SELMA,4/15/2011,1912,Hail,1, ,0,0,0,0,AL,CST-6, ,50453,C,47,BMX,0,0,Emergency Manager, , , ,1,N,1,N,SELMA,4/15/2011,1912,32.42,-87.02,32.42,-87.02,Quarter size hail was observed in Downtown Selma.,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
307238,DALLAS CO.,SUMMERFIELD,4/15/2011,1919,Hail,0.88, ,0,0,0,0,AL,CST-6, ,50453,C,47,BMX,0,0,Emergency Manager, , , ,4,E,4,E,SUMMERFIELD,4/15/2011,1919,32.52,-86.98,32.52,-86.98,,"A potent storm system, which wreaked havoc across the eastern half of the United States on April 14-16, produced a significant and historic tornado outbreak across Central Alabama on April 15. Forty tornadoes, 30 of which touched down in Central Alabama, occurred in the state. At the time, this set a new record for number of tornadoes within the state from one event. This record was broken on April 27, 2011. ||A surface low developed across the Central Plains on Thursday, April 14, and strengthened as it moved into the mid-Mississippi River Valley.  In response, surface dew points in the middle to upper 60s surged northward into Central Alabama and deep vertical wind shear increased, providing support for tornadic supercell development. A weakening line of thunderstorms moved into northwest Central Alabama early Friday morning. The southern end of this line intensified by mid day as it encountered a more unstable airmass. South of the line, supercells formed in Mississippi and tracked eastward into west Central Alabama. The entire system pushed east across the area over the course of about twelve hours, exiting east Central Alabama in the early morning hours on Saturday, April 16. In addition to the thirty tornadoes, the storm system produced widespread straight line wind damage and numerous large hail reports.",,,
297852,MONROE CO.,FINCHBERRY,4/15/2011,2055,Hail,0.75, ,0,0,0,0,AL,CST-6, ,50394,C,99,MOB,0,0,Emergency Manager, , , ,1,ESE,1,ESE,FINCHBERRY,4/15/2011,2055,31.64,-87.51,31.64,-87.51,Dime size hail reported on County Road 17.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297853,COVINGTON CO.,ANDALUSIA,4/15/2011,2348,Hail,1, ,0,0,0,0,AL,CST-6, ,50394,C,39,MOB,0,0,Trained Spotter, , , ,1,N,1,N,ANDALUSIA,4/15/2011,2348,31.31,-86.48,31.31,-86.48,Quarter size hail reported on Lindsey Bridge Road in Andalusia.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
297854,COVINGTON CO.,ESTOTHEL,4/16/2011,20,Hail,0.88, ,0,0,0,0,AL,CST-6, ,50394,C,39,MOB,0,0,Amateur Radio, , , ,2,NNE,2,NNE,ESTOTHEL,4/16/2011,20,31.28,-86.19,31.28,-86.19,Nickel size hail reported 4 miles east of Opp by SkyWarn amateur radio operator.,"Numerous supercell thunderstorms developed in the late morning through the evening hours across Mississippi and Alabama. A series of long track tornadic supercell thunderstorms moved out of southeast Mississippi in the late morning, and crossed southwest Alabama in the late morning through the afternoon and evening hours.  In southwest Alabama, the tornadoes missed the larger populated towns and communities, but did produce significant damage to numerous homes in rural areas.  Several injuries were reported with 3 fatalities in Deer Park, Alabama (Washington County) from an EF-3 tornado during the early evening hours.  Widespread damage to timber along several 200 to 600 yard-wide tornado paths resulted in significant losses to the timber industry.  The Alabama Forestry Commission estimated timber losses in southwest Alabama to be near 7.3 million dollars.",,,
302911,DALE CO.,PINCKARD,4/16/2011,31,Hail,0.88, ,0,0,0,0,AL,CST-6, ,51107,C,45,TAE,0,0,Fire Department/Rescue, , , ,1,W,1,W,PINCKARD,4/16/2011,31,31.31,-85.55,31.31,-85.55,,A strong area of low pressure and cold front swept through the southeastern states on April 15-16 bringing severe weather to central and southern Alabama as well as the Carolinas.  Most of southeast Alabama missed the severe weather with the exception of some straight line wind damage in Dale County along with some nickel sized hail.,,,
